Street,Zipcode,Price,Broker
"Langswater 485, 1069 ED Amsterdam",1069 ED,Prijs op aanvraag,Keij & Stefels b.v.
"Valeriusstraat 276 Ii, 1075 GN Amsterdam",1075 GN, 499.000,Crone Schepers Vellekoop V.O.F.
Grondpositie Tussen Amsterdam en Landsmeer,na,Prijs op aanvraag,Beleggingspanden.nl
"Javastraat 66 Iv, 1094 HK Amsterdam",1094 HK,Prijs op aanvraag,Ameo Makelaarsgroep
"Berkelstraat 17 -iva, 1078 CV Amsterdam",1078 CV,Prijs op aanvraag,Ameo Makelaarsgroep
"Maria Austriastraat, 1087 GL Amsterdam",1087 GL, 15.800,RET Makelaars
Gouden Leeuw 907,na, 149.500,IJisberg Real Estate
"Wilhelminastraat 152 1, 1054 WS Amsterdam",1054 WS,Prijs op aanvraag,PB Makelaars
"Pieter de Hoochstraat 19 G, 1071 ED Amsterdam",1071 ED, 880.000,Makelaarskantoor Carla van den Brink B.V.
John Blankensteinstraat 135 C,1095 MB, 510.000,Mijn Huis Makelaardij
"Keizersgracht 249 H V, 1016 EB Amsterdam",1016 EB,Prijs op aanvraag,Ameo Makelaarsgroep
Badhuiskade Ong,na, 513.921,Hallie & van Klooster Makelaardij
Revaleiland Ong,na, 1.048.469,Hallie & van Klooster Makelaardij
Badhuiskade Ong,na, 373.416,Hallie & van Klooster Makelaardij
Badhuiskade Ong,na, 341.416,Hallie & van Klooster Makelaardij
Badhuiskade Ong,na, 389.416,Hallie & van Klooster Makelaardij
"Prinseneiland 37 4, 1013 LL Amsterdam",1013 LL,Prijs op aanvraag,Ameo Makelaarsgroep
"Overtoom 41 B, 1054 HB Amsterdam",1054 HB, 895.000,Broersma Makelaardij B.V.
Sarphatistraat 62 D,1018 GP, 599.000,Onlinemakelaarsdiensten.nl
"Planciusstraat 19 G 1, 1013 MD Amsterdam",1013 MD, 220.000,Your Home Makelaardij
Badhuiskade Ong,na, 333.416,Hallie & van Klooster Makelaardij
"Willem de Zwijgerlaan 183 -bg, 1056 JM Amsterdam",1056 JM,Prijs op aanvraag,PB Makelaars
Leksmondhof 267,na, 225.000,van der Linden Lelystad
"Tommaso Albinonistraat 34 +pp, 1083 HM Amsterdam",1083 HM,Prijs op aanvraag,B.V. Deltam Makelaardij o.g.
Revaleiland Ong,na, 767.558,Hallie & van Klooster Makelaardij
"Keizersgracht 583-585 Bg, 1017 DR Amsterdam",1017 DR, 69.500,Keij & Stefels b.v.
"Heer Halewijnstraat 11 Hs, 1055 SP Amsterdam",1055 SP, 285.000,Your Home Makelaardij
Bachstraat 11,1077 GD, 3.500.000,Van Maarschalkerwaart Makelaardij B.V.
Revaleiland Ong,na, 1.146.587,Hallie & van Klooster Makelaardij
Revaleiland Ong,na, 727.993,Hallie & van Klooster Makelaardij
Revaleiland Ong,na, 498.514,Hallie & van Klooster Makelaardij
"Osdorper Ban 742 + Pp, 1069 ZR Amsterdam",1069 ZR,Prijs op aanvraag,Moerland Makelaardij BV
"Johannes Verhulststraat 152-2 Boven, 1071 NP Amsterdam",1071 NP,Prijs op aanvraag,Wester Campagne & Van Breemen
Lijnbaansgracht 92,1015 GZ, 4.500.000,PC22
Knsm-laan,1019 LG, 32.500,Thoma Post Makelaar Amsterdam
"Admiraal de Ruijterweg 144 3, 1056 GV Amsterdam",1056 GV, 425.000,Your Home Makelaardij
"Leidsekade 58 A, 1016 CX Amsterdam",1016 CX, 1.499.500,ME Makelaars B.V.
"Jacob Burggraafstraat 124, 1018 WA Amsterdam",1018 WA, 600.000,Van Apeldoorn en Peters Makelaardij in o.z.
"Derkinderenstraat 0 Ong, 1061 VX Amsterdam",1061 VX, 24.500,Your Home Makelaardij
Bouwnummer 4002 1034,4002 10, 408.000,ERA Van de Steege  Amsterdam-Centrum
Ijburglaan 411,1086 ZJ, 525.000,Hallie & van Klooster Makelaardij
"Osdorper Ban 54, 1068 MJ Amsterdam",1068 MJ, 525.000,Keij & Stefels b.v.
Bankastraat 3,1094 CZ, 37.500,Mijn Huis Makelaardij
"Korte Meerhuizenstraat 12 Hs, 1078 TL Amsterdam",1078 TL,Prijs op aanvraag,Ameo Makelaarsgroep
"Welnastraat 591, 1096 GJ Amsterdam",1096 GJ,Prijs op aanvraag,Ameo Makelaarsgroep
Langswater 531,1069 ED, 27.500,Nieuw West Makelaardij Onroerende Zaken B.V.
Narva-eiland 0 Ong,1014    Am, 1.167.039,Hallie & van Klooster Makelaardij
Van Ostadestraat 271 C,1073 TP, 285.000,JLG Real Estate B.V.
Gillis van Ledenberchstraat 0 Ong,1052    Am, 55.000,Hallie & van Klooster Makelaardij
"Eemsstraat 21 -hs, 1079 TC Amsterdam",1079 TC,Prijs op aanvraag,Ameo Makelaarsgroep
"Iseoplantsoen 44, 1060 PW Amsterdam",1060 PW,Prijs op aanvraag,Makelaarsgroep O.G. Commissaris/Ludenhoff
Harry Koningsbergerstraat 300,1063 AM, 135.000,IJisberg Real Estate
"Eerste Jan van der Heijdenstraat 104 -iv, 1072 VA Amsterdam",1072 VA,Prijs op aanvraag,De Nieuwe Amsterdamsche Makelaardij o.g. B.V.
"Sloterweg 1123, 1066 CE Amsterdam",1066 CE, 1.345.000,Makelaarskantoor Carla van den Brink B.V.
"Anne Frankstraat 220, 1011 MP Amsterdam",1011 MP, 65.000,Heeren Makelaars B.V.
"Borgerstraat 203 Hs, 1053 PK Amsterdam",1053 PK,Prijs op aanvraag,Ameo Makelaarsgroep
Bezaanjachtplein 0 Ong,1034 CR, 29.500,Onlinemakelaarsdiensten.nl
Bouwnummer 4005 1034,4005 10, 389.000,ERA Van de Steege  Amsterdam-Centrum
Revaleiland Ong,na, 1.175.075,Hallie & van Klooster Makelaardij
"Nieuwezijds Kolk 16 Ii, 1012 PV Amsterdam",1012 PV, 499.000,Smit & Heinen Makelaars en Taxateurs o/z
Van der Hoopstraat 452,na, 260.000,van der Linden Lelystad
Rozengracht 247 A,1016 SX, 849.000,+31 Vastgoed
Bouwnummer,1024 KV, 15.000,ERA Van de Steege  Amsterdam-Centrum
Lutkemeerweg 73,1067 TJ, 695.000,Nieuw West Makelaardij Onroerende Zaken B.V.
Revaleiland Ong,na, 1.175.075,Hallie & van Klooster Makelaardij
Bijlmerdreef 799,na, 235.000,IJisberg Real Estate
"Roy 1032, 1032 LE Amsterdam",1032 LE, 980.000,Wester Campagne & Van Breemen
"Pp Markenhoven Nummer 132,  Amsterdam",na, 69.000,Kuijs Reinder Kakes
Narva-eiland Ong,na, 1.165.864,Hallie & van Klooster Makelaardij
Durgerdammerdijk 1001,1026 CR, 429.000,Hans Kok
Ijburglaan 1279,1087 GJ,Prijs op aanvraag,Hallie & van Klooster Makelaardij
"Keizersgracht 518, 1017 EK Amsterdam",1017 EK, 3.180.000,Broersma Makelaardij B.V.
Hekelveld 7 C,1012 SN, 750.000,De Huizenbemiddelaar c.s. Maassluis
"Schimmelstraat 11 B, 1053 TA Amsterdam",1053 TA, 285.000,Makelaar 1
Revaleiland Ong,na, 985.165,Hallie & van Klooster Makelaardij
"Sarphatistraat 82 D, 1018 GS Amsterdam",1018 GS, 750.000,ME Makelaars B.V.
"Sarphatistraat 82 C, 1018 GS Amsterdam",1018 GS, 750.000,ME Makelaars B.V.
"Sarphatistraat 82 Ii, 1018 GS Amsterdam",1018 GS, 799.000,ME Makelaars B.V.
Revaleiland Ong,na, 613.254,Hallie & van Klooster Makelaardij
"Sarphatistraat 0 Ong, 1018 AV Amsterdam",1018 AV, 40.000,C. Hoen Dzn c.v.
Revaleiland Ong,na, 909.991,Hallie & van Klooster Makelaardij
"Orteliusstraat 343 Huis, 1056 PB Amsterdam",1056 PB,Prijs op aanvraag,PB Makelaars
Dijkwater 207,1025 CW, 235.000,De Huizenbemiddelaar Amsterdam 2
"Funenpark 272, 1018 AK Amsterdam",1018 AK, 455.000,Makelaar 1
Revaleiland Ong,na, 1.068.250,Hallie & van Klooster Makelaardij
Revaleiland Ong,na, 585.559,Hallie & van Klooster Makelaardij
Revaleiland Ong,na, 454.993,Hallie & van Klooster Makelaardij
Revaleiland Ong,na, 1.107.815,Hallie & van Klooster Makelaardij
Revaleiland Ong,na, 1.175.075,Hallie & van Klooster Makelaardij
Revaleiland Ong,na, 1.146.587,Hallie & van Klooster Makelaardij
Revaleiland Ong,na, 1.099.901,Hallie & van Klooster Makelaardij
Revaleiland Ong,na, 1.064.294,Hallie & van Klooster Makelaardij
Revaleiland Ong,na, 1.048.469,Hallie & van Klooster Makelaardij
Revaleiland Ong,na, 909.991,Hallie & van Klooster Makelaardij
"Herengracht 253 Bg, 1016 BH Amsterdam",1016 BH, 1.595.000,Ter Haar Makelaars B.V.
Revaleiland Ong,na, 1.131.554,Hallie & van Klooster Makelaardij
Revaleiland Ong,na, 890.208,Hallie & van Klooster Makelaardij
"Bethanienstraat,  Amsterdam",na, 349.000,Huisman Makelaardij B.V.
Revaleiland Ong,na, 652.819,Hallie & van Klooster Makelaardij
"Leksmondhof 220,  Amsterdam",na,Prijs op aanvraag,Makelaardij Amsterdam Zuidoost B.V.
Badhuiskade Ong,na, 737.100,Hallie & van Klooster Makelaardij
Badhuiskade Ong,na, 587.763,Hallie & van Klooster Makelaardij
"Vinkenstraat 80 P, 1013 JV Amsterdam",1013 JV, 150.000,Ter Haar Makelaars B.V.
"Leidsekade 69 -amsterdam, 1016 DA Amsterdam",1016 DA, 2.650.000,Broersma Makelaardij B.V.
Badhuiskade Ong,na, 381.416,Hallie & van Klooster Makelaardij
Lange Vogelstraat 27,1022 XX, 350.000,Roel Houwer
Badhuiskade Ong,na, 458.400,Hallie & van Klooster Makelaardij
"Bos en Lommerweg 374, 1061 DJ Amsterdam",1061 DJ, 689.000,Millenaar Makelaardij o.g.
Zeeburgerpad 140,1019 DX, 200.000,Capaan & Falkeisen VOF
"Rapenburgerstraat 73 B 1, 1011 VK Amsterdam",1011 VK, 400.000,Heeren Makelaars B.V.
"Rapenburgerstraat 73 C 1, 1011 VK Amsterdam",1011 VK, 410.000,Heeren Makelaars B.V.
"Rapenburgerstraat 73 D 2, 1011 VK Amsterdam",1011 VK, 385.000,Heeren Makelaars B.V.
"Rapenburgerstraat 73 C 2, 1011 VK Amsterdam",1011 VK, 380.000,Heeren Makelaars B.V.
"Rapenburgerstraat 73 B 2, 1011 VK Amsterdam",1011 VK, 375.000,Heeren Makelaars B.V.
Lange Leidsedwarsstraat 0 Ong,na, 95.000,Bijleveld Makelaardij O.G.
Pieter de Hoochstraat 48 2,1071 EH, 997.000,27 Huis Makelaars BV
"Galantstraat 23,  Amsterdam",na,Prijs op aanvraag,NIEUW Makelaardij
Revaleiland Ong,na, 759.644,Hallie & van Klooster Makelaardij
"Binnenkant 17, 1011 BG Amsterdam",1011 BG, 1.425.000,Heeren Makelaars B.V.
"Provincialeweg 50,  Amsterdam",na,Prijs op aanvraag,Koster Di Giacomo
"Amstelbeststraat 2 P, 1096 GD Amsterdam",1096 GD, 1.140.000,Broersma Makelaardij B.V.
Aalsmeerweg 39 Iii,1059 AB, 400.000,
"Overvoorde 49 I, 1082 GB Amsterdam",1082 GB, 525.000,Forte Makelaars
"Dever 13, 1082 BJ Amsterdam",1082 BJ, 37.500,Smit & Heinen Makelaars en Taxateurs o/z
"Emmy Andriessestraat 429, 1087 NE Amsterdam",1087 NE, 550.000,Benuwmakelaar
"Banstraat 25 -b, 1071 JW Amsterdam",1071 JW, 2.500.000,Makelaarskantoor Carla van den Brink B.V.
"Van Breestraat 152, 1071 ZX Amsterdam",1071 ZX, 3.650.000,Onbekend
"Silodam Ong, 1013 AW Amsterdam",1013 AW, 22.500,Makelaarskantoor Carla van den Brink B.V.
"Amstelbeststraat 2 F, 1096 GD Amsterdam",1096 GD, 940.000,Broersma Makelaardij B.V.
"Prins Hendriklaan 45, 1075 BA Amsterdam",1075 BA, 4.980.000,Broersma Makelaardij B.V.
"Van der Hoopstraat 104 Iii, 1051 VM Amsterdam",1051 VM, 325.000,Thoma Post Makelaar Apeldoorn
"Valeriusstraat 41 2, 1071 MD Amsterdam",1071 MD, 899.000,ME Makelaars B.V.
Wibautstraat 0 Ong,na, 47.500,Burger Elkerbout Makelaars en Taxateurs
Henegouwenstraat 130,1066 DH, 425.000,van der Linden Lelystad
"Hofgeest 52 A,  Amsterdam",na, 199.000,E Makelaar
"Stierstraat 6, 1033 XM Amsterdam",1033 XM,Prijs op aanvraag,NBB Makelaardij
"Waterpoortsteeg 1, 1012 BJ Amsterdam",1012 BJ,Prijs op aanvraag,NBB Makelaardij
"Govert Flinckstraat 396 Bg, 1074 CJ Amsterdam",1074 CJ, 985.000,ME Makelaars B.V.
"Amsteldijk 718 A, 1074 JH Amsterdam",1074 JH, 750.000,ME Makelaars B.V.
"Amsteldijk 718, 1074 JH Amsterdam",1074 JH, 750.000,ME Makelaars B.V.
"Faas Wilkesstraat 443,  Amsterdam",na, 708.406,Kuijs Reinder Kakes
"Memlingstraat 7 Hs, 1077 LP Amsterdam",1077 LP, 1.500.000,Ter Haar Makelaars B.V.
"Bijlmerdreef 450,  Amsterdam",na,Prijs op aanvraag,Makelaardij Amsterdam Zuidoost B.V.
Alexander Boersstraat 29,1071 KV, 1.825.000,
"Erich Salomonstraat, 1087 AM Amsterdam",1087 AM, 20.000,Kuijs Reinder Kakes
"Javastraat 176 H, 1095 CM Amsterdam",1095 CM,Prijs op aanvraag,Ameo Makelaarsgroep
"Kolfschotenstraat 68,  Amsterdam",na, 225.000,Makelaardij Amsterdam Zuidoost B.V.
"Leerdamhof 88,  Amsterdam",na,Prijs op aanvraag,Makelaardij Amsterdam Zuidoost B.V.
Rapenburg 78,1011 TZ, 499.000,Amstel Makelaardij o.g.
"Bijlmerdreef 831,  Amsterdam",na,Prijs op aanvraag,NIEUW Makelaardij
"Burg de Vlugtlaan 171, 1063 BK Amsterdam",1063 BK, 37.500,Keij & Stefels b.v.
John Blankensteinstraat 155 A,1095 MB, 510.000,Hallie & van Klooster Makelaardij
"Frans van Mierisstraat 92 A, 1071 RZ Amsterdam",1071 RZ, 2.500.000,Broersma Makelaardij B.V.
Maria Austriastraat 80,1087 CN, 449.000,27 Huis Makelaars BV
Narva-eiland Ong,na, 1.167.039,Hallie & van Klooster Makelaardij
"Van Beuningenstraat, 1051 XZ Amsterdam",1051 XZ, 46.000,Broersma Makelaardij B.V.
De Bazelhof 18,1067 LZ, 34.000,Amstel Makelaardij o.g.
Van Ostadestraat 177 Iv,1073 TL, 299.027,27 Huis Makelaars BV
"Prins Hendrikkade 106 Ii, 1011 AJ Amsterdam",1011 AJ,Prijs op aanvraag,Ameo Makelaarsgroep
Bloemstraat 92,1016 LG, 449.027,27 Huis Makelaars BV
"Begrippenlijst Makelaardij-disclaimer-algemene Voorwaarden Recent Bekeken Recent Bekeken, 1095 MB Amsterdam",1095 MB,Prijs op aanvraag,Amstelland Makelaars
Jacques Veltmanstraat 0 Ong,1065    Am, 18.500,11 Makelaars B.V.
"Eerste Constantijn Huygensstraat 69 Wkl, 1054 BT Amsterdam",1054 BT,Prijs op aanvraag,Keij & Stefels b.v.
"Bovenover 129, 1025 JL Amsterdam",1025 JL,Prijs op aanvraag,Urbanmakelaars Nederland
"Processorstraat 16 E, 1033 NZ Amsterdam",1033 NZ,Prijs op aanvraag,Keij & Stefels b.v.
Ijdoornlaan 1659,1034 BM, 29.500,RE/MAX PRO
Barkasstraat 100,1086 VJ, 675.000,van der Linden Lelystad
"Valeriusstraat 40 Bov, 1071 MK Amsterdam",1071 MK, 1.047.500,ME Makelaars B.V.
"Pieter Calandlaan 718, 1060 TX Amsterdam",1060 TX,Prijs op aanvraag,Urbanmakelaars Nederland
L J M Beelstraat 29,1067 WH, 285.000,Huisportaal.nl
Florence Nightingalestra 16,1025 KV, 400.000,Onlinemakelaarsdiensten.nl
Kinkerstraat 22 2 V,1053 DV, 225.000,Makelaarshuis
"Silodam 0 Ong, 1013 AS Amsterdam",1013 AS, 28.500,Your Home Makelaardij
"Johannes Vermeerstraat 77 Hs, 1071 DN Amsterdam",1071 DN, 1.350.000,ME Makelaars B.V.
"Mosveld 92 Hs, 1032 GG Amsterdam",1032 GG,Prijs op aanvraag,Ameo Makelaarsgroep
"Silodam 0 Ong, 1013 AW Amsterdam",1013 AW, 25.000,Ameo Makelaarsgroep
"Lampongstraat 12 Hs, 1094 AV Amsterdam",1094 AV,Prijs op aanvraag,PB Makelaars
"Prinses Margrietstraat 52, 1077 LA Amsterdam",1077 LA, 2.300.000,ME Makelaars B.V.
"Bennebroekstraat 13 -d, 1058 LJ Amsterdam",1058 LJ,Prijs op aanvraag,B.V. Deltam Makelaardij o.g.
Zandpad-driemond 52,na, 287.500,IJisberg Real Estate
Sumatrakade 1493,1019 RS, 350.000,Onlinemakelaarsdiensten.nl
"Joris Ivensplein A- 75 0 Ong,  Amsterdam",na, 14.000,B.V. Deltam Makelaardij o.g.
"Gustav Mahlerlaan 292, 1082 ME Amsterdam",1082 ME, 3.650.000,Makelaarskantoor Carla van den Brink B.V.
Jacques Veltmanstraat,na, 21.000,Keizerskroon Makelaars
Mattenbiesstraat 213,1087 KE, 460.000,
"Crack-state 30, 1082 TX Amsterdam",1082 TX,Prijs op aanvraag,Ameo Makelaarsgroep
Cornelis Trooststraat 57 Hs,1072 JC, 319.000,27 Huis Makelaars BV
"Ijburglaan 0 Ong,  Amsterdam",na, 15.000,B.V. Deltam Makelaardij o.g.
"Amstel 256 L, 1017 AL Amsterdam",1017 AL, 1.200.000,Makelaarskantoor Carla van den Brink B.V.
Geleenstraat 35 1,1078 LC, 450.000,
"Anne Kooistrahof 21,  Amsterdam",na, 289.000,Makelaardij Amsterdam Zuidoost B.V.
"Antony Moddermanstraat 184 Gar Q, 1063 LW Amsterdam",1063 LW, 38.000,Slot Makelaardij o.g.
"Parkeerplaats-nr 08 Kea Boumanstraat,  Amsterdam",na, 30.000,Kuijs Reinder Kakes
Pieter Jacobszstraat 10,1012 HL, 400.000,Amsterdam at Home Makelaars
Revaleiland Ong,na,Prijs op aanvraag,Hallie & van Klooster Makelaardij
Revaleiland Ong,na,Prijs op aanvraag,Hallie & van Klooster Makelaardij
"Pieter de Hoochstraat 86 I, 1071 EJ Amsterdam",1071 EJ, 845.000,ME Makelaars B.V.
"Carolina Macgillavrylaan, 1098 AM Amsterdam",1098 AM, 21.500,Kuijs Reinder Kakes
Ruimzicht 318,1068 DA, 245.500,Weghuis Makelaars
"Boerensteeg 9, 1012 CC Amsterdam",1012 CC, 1.875.000,Netherlands Sotheby's International
"Herman Heijermansweg 43, 1077 WK Amsterdam",1077 WK, 3.950.000,Makelaarskantoor Carla van den Brink B.V.
Amstel 136,1017 AD, 779.000,Property Service Nederland B.V.
Avercampstraat 29,1072 RA, 290.000,Makelaarsland
"Rijnstraat 234, 1079 HV Amsterdam",1079 HV,Prijs op aanvraag,Ameo Makelaarsgroep
"Pieter Cornelisz Hooftstraat 170, 1071 CH Amsterdam",1071 CH, 3.500.000,Heeren Makelaars B.V.
"Churchill-laan 79, 1078 DJ Amsterdam",1078 DJ, 30.000,Keij & Stefels b.v.
Revaleiland Ong,na,Prijs op aanvraag,Hallie & van Klooster Makelaardij
"John Blankensteinstraat 143 B, 1095 MB Amsterdam",1095 MB,Prijs op aanvraag,Onbekend
"Saenredamstraat 51, 1072 CC Amsterdam",1072 CC, 699.000,Help To Sell
"Barentszstraat 335, 1013 NN Amsterdam",1013 NN, 380.000,Makelaarsgroep O.G. Commissaris/Ludenhoff
Postjeskade 36,1057 DS, 750.000,IJisberg Real Estate
"Josephus Jittastraat 98, 1063 NM Amsterdam",1063 NM, 325.000,Your Home Makelaardij
"Griseldestraat 14, 1055 AW Amsterdam",1055 AW, 279.000,Leeghuis
Cruquiuskade 0 Ong,1018    Am, 48.000,Hallie & van Klooster Makelaardij
Frederiksstraat 2 Hs,1054 LC, 411.000,Particulier Benedenwoning Tuin
Bilderdijkstraat 76 -iii,1053 KW, 400.000,Mie-Lan Kok Estate Agency
"Amstelkade 175 Iii, 1078 BA Amsterdam",1078 BA, 775.000,ME Makelaars B.V.
"Koninginneweg 40 B, 1075 CZ Amsterdam",1075 CZ, 858.000,ME Makelaars B.V.
"Koninginneweg 40 C, 1075 CZ Amsterdam",1075 CZ, 1.522.500,ME Makelaars B.V.
"Sud, 1078 AA Amsterdam",1078 AA,Prijs op aanvraag,Broersma Makelaardij B.V.
"Sud, 1078 AA Amsterdam",1078 AA,Prijs op aanvraag,Broersma Makelaardij B.V.
"Johannes Vermeerstraat 75 Hs, 1071 DN Amsterdam",1071 DN, 1.750.000,ME Makelaars B.V.
Prinseneiland 57 Pp,1013 LM, 65.000,Keizerskroon Makelaars
Albert Luthulistraat 29 D,1091 NS, 380.000,Klok Real Estate B.V.
Revaleiland Ong,na,Prijs op aanvraag,Hallie & van Klooster Makelaardij
Eerste Atjehstraat 25 3,1094 JZ,Prijs op aanvraag,
"De Wittenkade 4 A, 1051 AA Amsterdam",1051 AA, 289.000,E Makelaar
Revaleiland Ong,na,Prijs op aanvraag,Hallie & van Klooster Makelaardij
Revaleiland Ong,na,Prijs op aanvraag,Hallie & van Klooster Makelaardij
Revaleiland Ong,na,Prijs op aanvraag,Hallie & van Klooster Makelaardij
Zuid Hollandstraat 62 Iii,1082 EL, 350.000,
Revaleiland Ong,na,Prijs op aanvraag,Hallie & van Klooster Makelaardij
De Kempenaerstraat 34 I,1051 CP, 179.000,Makelaarsbalie
"Koninginneweg 40 Huis, 1075 CZ Amsterdam",1075 CZ, 1.950.000,ME Makelaars B.V.
"Tweede Nassaustraat 25 A+b, 1052 BK Amsterdam",1052 BK, 75.000,Keij & Stefels b.v.
"Prinsengracht 336, 1016 HZ Amsterdam",1016 HZ, 925.000,Broersma Makelaardij B.V.
"Planciusstraat 9 A, 1013 MD Amsterdam",1013 MD, 950.000,ME Makelaars B.V.
"Nieuwe Uilenburgerstraat 7 C, 1011 LM Amsterdam",1011 LM, 749.000,ME Makelaars B.V.
"Duke Ellingtonstraat,  Amsterdam",na, 17.500,Bens makelaars
"Durgerdammerdijk 133, 1026 CH Amsterdam",1026 CH, 775.000,Deltastate makelaars en vastgoedadviseurs
Lederambachtstraat 222,1069 HM, 197.500,Weghuis Makelaars
Bos en Lommerplantsoen 107 K,1055 AA, 176.000,Hein Makelaars Team B.V.
Fanny Blankers-koenlaan 20,1061 MG, 499.000,
Bickerswerf 2,1013 KX, 249.500,DM van de Kuil Makelaardij
Leidsekruisstraat 15,1017 RE, 319.000,Weghuis Makelaars
"Depot Zuid, 1071 RZ Amsterdam",1071 RZ,Prijs op aanvraag,Broersma Makelaardij B.V.
"Ouderkerkerdijk 170, 1096 CR Amsterdam",1096 CR, 1.195.000,ME Makelaars B.V.
Grote Bickersstraat 50 51 Pp,1013 KS, 55.000,Hard To Get B.V.
"Brederodestraat 982,  Amsterdam",na, 339.000,E Makelaar
"Noorderakerweg 70, 1069 LW Amsterdam",1069 LW,Prijs op aanvraag,Moerland Makelaardij BV
"Tweede Nassaustraat 25 A, 1052 BK Amsterdam",1052 BK, 45.000,Keij & Stefels b.v.
"Tweede Nassaustraat 25 B, 1052 BK Amsterdam",1052 BK, 30.000,Keij & Stefels b.v.
Torenmolen 4,1035 AV, 10.000,Linger OG
Reguliersdwarsstraat 46 D,1017 BM, 77.500,PC22
"Prinseneiland 93, 1013 LM Amsterdam",1013 LM,Prijs op aanvraag,Broersma Makelaardij B.V.
Ijburglaan 785,1087 CL, 280.000,Weghuis Makelaars
"Eurokade 25, 1060 RZ Amsterdam",1060 RZ, 425.000,Moerland Makelaardij BV
Buitendraaierij 38,1021 NN, 255.000,Weghuis Makelaars
"Nicolaas Maesstraat 5 Iv, 1071 PM Amsterdam",1071 PM, 799.000,ME Makelaars B.V.
"Nicolaas Maesstraat 5 Iii, 1071 PM Amsterdam",1071 PM, 749.000,ME Makelaars B.V.
"Jan Springerhof 35, 1067 LG Amsterdam",1067 LG, 224.000,Amak B.V.
"Merckenburg 1, 1082 BT Amsterdam",1082 BT,Prijs op aanvraag,Keij & Stefels b.v.
Eerste Schinkelstraat 2 Ai,1075 TX, 340.000,Onlinemakelaarsdiensten.nl
"Prinsengracht 1053, 1017 JE Amsterdam",1017 JE, 995.000,ME Makelaars B.V.
Marcantilaan 388,1051 NK, 240.000,Klok Real Estate B.V.
"Uiterwaardenstraat 681,  Amsterdam",na, 255.000,E Makelaar
Kinkerstraat 88,1053 EB, 210.000,Weghuis Makelaars
"Oudezijds Achterburgwal 175, 1012 DJ Amsterdam",1012 DJ, 2.250.000,ME Makelaars B.V.
Spadinalaan Ong,na, 35.000,Hallie & van Klooster Makelaardij
Entrepothof 55,1019 DK, 40.000,De Huizenbemiddelaar Amsterdam 2
Leenhofstraat 55,1067 KZ,Prijs op aanvraag,
Borneolaan 101,1019 HX, 40.000,De Huizenbemiddelaar Amsterdam 2
Borneolaan 1,1019 HW, 40.000,De Huizenbemiddelaar Amsterdam 2
"Wouwermanstraat 14 Bv, 1071 LX Amsterdam",1071 LX, 1.100.000,ME Makelaars B.V.
Raoul Wallenbergstraat 71,1102 AX, 239.000,All in Housing
Leenhofstraat 57,1067 KZ, 310.000,Elif Kantar
Dirk Vreekenstraat 1,1019 DP, 40.000,De Huizenbemiddelaar Amsterdam 2
Bogortuin 1,1019 PE, 40.000,De Huizenbemiddelaar Amsterdam 2
Bentinckstraat 3 Iii,1051 GC, 300.000,
"Sarphatistraat 28 Hs, 1018 GL Amsterdam",1018 GL, 1.250.000,ME Makelaars B.V.
Wichersstraat 138,1051 ML,Prijs op aanvraag,Hallie & van Klooster Makelaardij
Wichersstraat 2,1051 ML,Prijs op aanvraag,Hallie & van Klooster Makelaardij
Prins Hendriklaan 38 C,1075 BD, 1.095.000,Hulstkamp Makelaars Groep
Haarlemmerweg 89 E,1051 KS, 215.000,Onlinemakelaarsdiensten.nl
"Tesselschadestraat 15 Iii, 1054 ET Amsterdam",1054 ET, 1.780.000,Broersma Makelaardij B.V.
"Apollolaan 86, 1077 BE Amsterdam",1077 BE, 2.950.000,Broersma Makelaardij B.V.
Willem de Zwijgerlaan 334,1055 RD, 174.000,Weghuis Makelaars
"Uiterwaardenstraat 215 Huis, 1079 CN Amsterdam",1079 CN, 843.000,ME Makelaars B.V.
Buyskade Ong,na,Prijs op aanvraag,Hallie & van Klooster Makelaardij
"Eerste Jan Steenstraat 96 1, 1072 NP Amsterdam",1072 NP, 475.000,Bridges Makelaars
"Pieter Calandlaan 461, 1068 NM Amsterdam",1068 NM, 275.000,Amak B.V.
"J.j. Viottastraat 19 Ii, 1071 JN Amsterdam",1071 JN, 1.695.000,ME Makelaars B.V.
Bloedstraat 13,1012 BS, 285.000,Weghuis Makelaars
"Sloterkade 94, 1058 HK Amsterdam",1058 HK, 850.000,ME Makelaars B.V.
"Johannes Vermeerstraat 81 Boven, 1071 DP Amsterdam",1071 DP, 1.199.000,ME Makelaars B.V.
Burg Hogguerstraat 969,1064 EE, 189.000,Weghuis Makelaars
Lumièrestraat,na, 19.000,Collectief makelaars
"Banstraat 18 Hs, 1071 JZ Amsterdam",1071 JZ, 1.550.000,ME Makelaars B.V.
"Vondelkerkstraat 32 1, 1054 KZ Amsterdam",1054 KZ, 1.275.000,ME Makelaars B.V.
"Oude Looiersstraat 18, 1016 VJ Amsterdam",1016 VJ, 795.000,ME Makelaars B.V.
Andreas Schelfhoutstraat 30 30,1058 HV, 269.500,Weghuis Makelaars
Graaf Florisstraat 19 Iv Voor,1091 TE, 265.000,Makelaardij De Nederlanden B.V.
"De Lairessestraat 124 Hs, 1071 PL Amsterdam",1071 PL, 1.250.000,ME Makelaars B.V.
"Parnassusweg 28 1, 1076 AR Amsterdam",1076 AR, 599.000,Makelaarsland
