,app,area,houseTypeValue,lotSize,price,street,zipcode,PricePA,Country
811,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
812,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
813,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
814,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
815,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
816,TRUE,101,Bovenwoning,0,590000,Van Walbeeckstraat 23-3 + 4,1058CG,5841.584158,Netherlands
817,TRUE,58,Appartement,58,275000,Anna van Burenstraat 17 I,1055VL,4741.37931,Netherlands
818,FALSE,94,Herenhuis,45,469000,Joris Ivensstraat 7,1087BB,4989.361702,Netherlands
819,FALSE,100,Woning,235,475000,Hoekenes 60,1068MZ,4750,Netherlands
820,FALSE,144,Herenhuis,505,975000,Kadoelenweg 380,1035NT,6770.833333,Netherlands
821,TRUE,59,Appartement,0,425000,Tilanusstraat 31 1,1091BD,7203.389831,Netherlands
822,FALSE,118,Bungalow,726,800000,Willem Mulierhof 45,1067SJ,6779.661017,Netherlands
823,FALSE,313,Herenhuis,0,1500000,Haarlemmerdijk 186,1013JK,4792.332268,Netherlands
824,FALSE,132,Herenhuis,120,800000,Galileiplantsoen 34,1098NA,6060.606061,Netherlands
825,TRUE,129,Appartement,0,1050000,Oudezijds Voorburgwal 217 B,1012EX,8139.534884,Netherlands
826,TRUE,75,Appartement,80,325000,Havikshorst 123,1083TP,4333.333333,Netherlands
827,TRUE,90,Appartement,2256,490000,Spaarndammerdijk 7 X,1013ZM,5444.444444,Netherlands
828,FALSE,107,Woning,156,575000,Hendrik Dienskestraat 26,1063AP,5373.831776,Netherlands
829,FALSE,161,Eengezinswoning,143,549500,Prof J H Gunningstraat 52,1068MS,3413.043478,Netherlands
830,FALSE,110,Woning,130,300000,Tekkopstraat 107,,2727.272727,Netherlands
831,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
832,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
833,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
834,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
835,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
836,TRUE,54,Bovenwoning,0,300000,Blasiusstraat 156 -II,1091CZ,5555.555556,Netherlands
837,FALSE,65,Eengezinswoning,75,289011,SINAASAPPELSTRAAT 8,1033KS,4446.323077,Netherlands
838,TRUE,58,Bovenwoning,72,400000,Ceintuurbaan 7 I,1072ER,6896.551724,Netherlands
839,TRUE,255,Bovenwoning,0,1750000,Van Baerlestraat 142 II,1071BE,6862.745098,Netherlands
840,FALSE,212,Herenhuis,91,1049000,Scheepstimmermanstraat 6,1019WX,4948.113208,Netherlands
841,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
842,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
843,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
844,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
845,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
846,TRUE,101,Bovenwoning,0,590000,Van Walbeeckstraat 23-3 + 4,1058CG,5841.584158,Netherlands
847,TRUE,58,Appartement,58,275000,Anna van Burenstraat 17 I,1055VL,4741.37931,Netherlands
848,FALSE,94,Herenhuis,45,469000,Joris Ivensstraat 7,1087BB,4989.361702,Netherlands
849,FALSE,100,Woning,235,475000,Hoekenes 60,1068MZ,4750,Netherlands
850,FALSE,144,Herenhuis,505,975000,Kadoelenweg 380,1035NT,6770.833333,Netherlands
851,TRUE,59,Appartement,0,425000,Tilanusstraat 31 1,1091BD,7203.389831,Netherlands
852,FALSE,118,Bungalow,726,800000,Willem Mulierhof 45,1067SJ,6779.661017,Netherlands
853,FALSE,313,Herenhuis,0,1500000,Haarlemmerdijk 186,1013JK,4792.332268,Netherlands
854,FALSE,132,Herenhuis,120,800000,Galileiplantsoen 34,1098NA,6060.606061,Netherlands
855,TRUE,129,Appartement,0,1050000,Oudezijds Voorburgwal 217 B,1012EX,8139.534884,Netherlands
856,TRUE,75,Appartement,80,325000,Havikshorst 123,1083TP,4333.333333,Netherlands
857,TRUE,90,Appartement,2256,490000,Spaarndammerdijk 7 X,1013ZM,5444.444444,Netherlands
858,FALSE,107,Woning,156,575000,Hendrik Dienskestraat 26,1063AP,5373.831776,Netherlands
859,FALSE,161,Eengezinswoning,143,549500,Prof J H Gunningstraat 52,1068MS,3413.043478,Netherlands
860,FALSE,110,Woning,130,300000,Tekkopstraat 107,,2727.272727,Netherlands
861,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
862,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
863,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
864,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
865,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
866,TRUE,54,Bovenwoning,0,300000,Blasiusstraat 156 -II,1091CZ,5555.555556,Netherlands
867,FALSE,65,Eengezinswoning,75,289011,SINAASAPPELSTRAAT 8,1033KS,4446.323077,Netherlands
868,TRUE,58,Bovenwoning,72,400000,Ceintuurbaan 7 I,1072ER,6896.551724,Netherlands
869,TRUE,255,Bovenwoning,0,1750000,Van Baerlestraat 142 II,1071BE,6862.745098,Netherlands
870,FALSE,212,Herenhuis,91,1049000,Scheepstimmermanstraat 6,1019WX,4948.113208,Netherlands
871,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
872,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
873,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
874,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
875,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
876,TRUE,101,Bovenwoning,0,590000,Van Walbeeckstraat 23-3 + 4,1058CG,5841.584158,Netherlands
877,TRUE,58,Appartement,58,275000,Anna van Burenstraat 17 I,1055VL,4741.37931,Netherlands
878,FALSE,94,Herenhuis,45,469000,Joris Ivensstraat 7,1087BB,4989.361702,Netherlands
879,FALSE,100,Woning,235,475000,Hoekenes 60,1068MZ,4750,Netherlands
880,FALSE,144,Herenhuis,505,975000,Kadoelenweg 380,1035NT,6770.833333,Netherlands
881,TRUE,59,Appartement,0,425000,Tilanusstraat 31 1,1091BD,7203.389831,Netherlands
882,FALSE,118,Bungalow,726,800000,Willem Mulierhof 45,1067SJ,6779.661017,Netherlands
883,FALSE,313,Herenhuis,0,1500000,Haarlemmerdijk 186,1013JK,4792.332268,Netherlands
884,FALSE,132,Herenhuis,120,800000,Galileiplantsoen 34,1098NA,6060.606061,Netherlands
885,TRUE,129,Appartement,0,1050000,Oudezijds Voorburgwal 217 B,1012EX,8139.534884,Netherlands
886,TRUE,75,Appartement,80,325000,Havikshorst 123,1083TP,4333.333333,Netherlands
887,TRUE,90,Appartement,2256,490000,Spaarndammerdijk 7 X,1013ZM,5444.444444,Netherlands
888,FALSE,107,Woning,156,575000,Hendrik Dienskestraat 26,1063AP,5373.831776,Netherlands
889,FALSE,161,Eengezinswoning,143,549500,Prof J H Gunningstraat 52,1068MS,3413.043478,Netherlands
890,FALSE,110,Woning,130,300000,Tekkopstraat 107,,2727.272727,Netherlands
891,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
892,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
893,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
894,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
895,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
896,TRUE,54,Bovenwoning,0,300000,Blasiusstraat 156 -II,1091CZ,5555.555556,Netherlands
897,FALSE,65,Eengezinswoning,75,289011,SINAASAPPELSTRAAT 8,1033KS,4446.323077,Netherlands
898,TRUE,58,Bovenwoning,72,400000,Ceintuurbaan 7 I,1072ER,6896.551724,Netherlands
899,TRUE,255,Bovenwoning,0,1750000,Van Baerlestraat 142 II,1071BE,6862.745098,Netherlands
900,FALSE,212,Herenhuis,91,1049000,Scheepstimmermanstraat 6,1019WX,4948.113208,Netherlands
901,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
902,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
903,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
904,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
905,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
906,TRUE,101,Bovenwoning,0,590000,Van Walbeeckstraat 23-3 + 4,1058CG,5841.584158,Netherlands
907,TRUE,58,Appartement,58,275000,Anna van Burenstraat 17 I,1055VL,4741.37931,Netherlands
908,FALSE,94,Herenhuis,45,469000,Joris Ivensstraat 7,1087BB,4989.361702,Netherlands
909,FALSE,100,Woning,235,475000,Hoekenes 60,1068MZ,4750,Netherlands
910,FALSE,144,Herenhuis,505,975000,Kadoelenweg 380,1035NT,6770.833333,Netherlands
911,TRUE,59,Appartement,0,425000,Tilanusstraat 31 1,1091BD,7203.389831,Netherlands
912,FALSE,118,Bungalow,726,800000,Willem Mulierhof 45,1067SJ,6779.661017,Netherlands
913,FALSE,313,Herenhuis,0,1500000,Haarlemmerdijk 186,1013JK,4792.332268,Netherlands
914,FALSE,132,Herenhuis,120,800000,Galileiplantsoen 34,1098NA,6060.606061,Netherlands
915,TRUE,129,Appartement,0,1050000,Oudezijds Voorburgwal 217 B,1012EX,8139.534884,Netherlands
916,TRUE,75,Appartement,80,325000,Havikshorst 123,1083TP,4333.333333,Netherlands
917,TRUE,90,Appartement,2256,490000,Spaarndammerdijk 7 X,1013ZM,5444.444444,Netherlands
918,FALSE,107,Woning,156,575000,Hendrik Dienskestraat 26,1063AP,5373.831776,Netherlands
919,FALSE,161,Eengezinswoning,143,549500,Prof J H Gunningstraat 52,1068MS,3413.043478,Netherlands
920,FALSE,110,Woning,130,300000,Tekkopstraat 107,,2727.272727,Netherlands
921,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
922,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
923,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
924,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
925,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
926,TRUE,54,Bovenwoning,0,300000,Blasiusstraat 156 -II,1091CZ,5555.555556,Netherlands
927,FALSE,65,Eengezinswoning,75,289011,SINAASAPPELSTRAAT 8,1033KS,4446.323077,Netherlands
928,TRUE,58,Bovenwoning,72,400000,Ceintuurbaan 7 I,1072ER,6896.551724,Netherlands
929,TRUE,255,Bovenwoning,0,1750000,Van Baerlestraat 142 II,1071BE,6862.745098,Netherlands
930,FALSE,212,Herenhuis,91,1049000,Scheepstimmermanstraat 6,1019WX,4948.113208,Netherlands
931,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
932,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
933,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
934,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
935,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
936,TRUE,101,Bovenwoning,0,590000,Van Walbeeckstraat 23-3 + 4,1058CG,5841.584158,Netherlands
937,TRUE,58,Appartement,58,275000,Anna van Burenstraat 17 I,1055VL,4741.37931,Netherlands
938,FALSE,94,Herenhuis,45,469000,Joris Ivensstraat 7,1087BB,4989.361702,Netherlands
939,FALSE,100,Woning,235,475000,Hoekenes 60,1068MZ,4750,Netherlands
940,FALSE,144,Herenhuis,505,975000,Kadoelenweg 380,1035NT,6770.833333,Netherlands
941,TRUE,59,Appartement,0,425000,Tilanusstraat 31 1,1091BD,7203.389831,Netherlands
942,FALSE,118,Bungalow,726,800000,Willem Mulierhof 45,1067SJ,6779.661017,Netherlands
943,FALSE,313,Herenhuis,0,1500000,Haarlemmerdijk 186,1013JK,4792.332268,Netherlands
944,FALSE,132,Herenhuis,120,800000,Galileiplantsoen 34,1098NA,6060.606061,Netherlands
945,TRUE,129,Appartement,0,1050000,Oudezijds Voorburgwal 217 B,1012EX,8139.534884,Netherlands
946,TRUE,75,Appartement,80,325000,Havikshorst 123,1083TP,4333.333333,Netherlands
947,TRUE,90,Appartement,2256,490000,Spaarndammerdijk 7 X,1013ZM,5444.444444,Netherlands
948,FALSE,107,Woning,156,575000,Hendrik Dienskestraat 26,1063AP,5373.831776,Netherlands
949,FALSE,161,Eengezinswoning,143,549500,Prof J H Gunningstraat 52,1068MS,3413.043478,Netherlands
950,FALSE,110,Woning,130,300000,Tekkopstraat 107,,2727.272727,Netherlands
951,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
952,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
953,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
954,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
955,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
956,TRUE,54,Bovenwoning,0,300000,Blasiusstraat 156 -II,1091CZ,5555.555556,Netherlands
957,FALSE,65,Eengezinswoning,75,289011,SINAASAPPELSTRAAT 8,1033KS,4446.323077,Netherlands
958,TRUE,58,Bovenwoning,72,400000,Ceintuurbaan 7 I,1072ER,6896.551724,Netherlands
959,TRUE,255,Bovenwoning,0,1750000,Van Baerlestraat 142 II,1071BE,6862.745098,Netherlands
960,FALSE,212,Herenhuis,91,1049000,Scheepstimmermanstraat 6,1019WX,4948.113208,Netherlands
961,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
962,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
963,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
964,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
965,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
966,TRUE,101,Bovenwoning,0,590000,Van Walbeeckstraat 23-3 + 4,1058CG,5841.584158,Netherlands
967,TRUE,58,Appartement,58,275000,Anna van Burenstraat 17 I,1055VL,4741.37931,Netherlands
968,FALSE,94,Herenhuis,45,469000,Joris Ivensstraat 7,1087BB,4989.361702,Netherlands
969,FALSE,100,Woning,235,475000,Hoekenes 60,1068MZ,4750,Netherlands
970,FALSE,144,Herenhuis,505,975000,Kadoelenweg 380,1035NT,6770.833333,Netherlands
971,TRUE,59,Appartement,0,425000,Tilanusstraat 31 1,1091BD,7203.389831,Netherlands
972,FALSE,118,Bungalow,726,800000,Willem Mulierhof 45,1067SJ,6779.661017,Netherlands
973,FALSE,313,Herenhuis,0,1500000,Haarlemmerdijk 186,1013JK,4792.332268,Netherlands
974,FALSE,132,Herenhuis,120,800000,Galileiplantsoen 34,1098NA,6060.606061,Netherlands
975,TRUE,129,Appartement,0,1050000,Oudezijds Voorburgwal 217 B,1012EX,8139.534884,Netherlands
976,TRUE,75,Appartement,80,325000,Havikshorst 123,1083TP,4333.333333,Netherlands
977,TRUE,90,Appartement,2256,490000,Spaarndammerdijk 7 X,1013ZM,5444.444444,Netherlands
978,FALSE,107,Woning,156,575000,Hendrik Dienskestraat 26,1063AP,5373.831776,Netherlands
979,FALSE,161,Eengezinswoning,143,549500,Prof J H Gunningstraat 52,1068MS,3413.043478,Netherlands
980,FALSE,110,Woning,130,300000,Tekkopstraat 107,,2727.272727,Netherlands
981,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
982,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
983,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
984,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
985,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
986,TRUE,54,Bovenwoning,0,300000,Blasiusstraat 156 -II,1091CZ,5555.555556,Netherlands
987,FALSE,65,Eengezinswoning,75,289011,SINAASAPPELSTRAAT 8,1033KS,4446.323077,Netherlands
988,TRUE,58,Bovenwoning,72,400000,Ceintuurbaan 7 I,1072ER,6896.551724,Netherlands
989,TRUE,255,Bovenwoning,0,1750000,Van Baerlestraat 142 II,1071BE,6862.745098,Netherlands
990,FALSE,212,Herenhuis,91,1049000,Scheepstimmermanstraat 6,1019WX,4948.113208,Netherlands
991,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
992,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
993,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
994,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
995,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
996,TRUE,101,Bovenwoning,0,590000,Van Walbeeckstraat 23-3 + 4,1058CG,5841.584158,Netherlands
997,TRUE,58,Appartement,58,275000,Anna van Burenstraat 17 I,1055VL,4741.37931,Netherlands
998,FALSE,94,Herenhuis,45,469000,Joris Ivensstraat 7,1087BB,4989.361702,Netherlands
999,FALSE,100,Woning,235,475000,Hoekenes 60,1068MZ,4750,Netherlands
1000,FALSE,144,Herenhuis,505,975000,Kadoelenweg 380,1035NT,6770.833333,Netherlands
1001,TRUE,59,Appartement,0,425000,Tilanusstraat 31 1,1091BD,7203.389831,Netherlands
1002,FALSE,118,Bungalow,726,800000,Willem Mulierhof 45,1067SJ,6779.661017,Netherlands
1003,FALSE,313,Herenhuis,0,1500000,Haarlemmerdijk 186,1013JK,4792.332268,Netherlands
1004,FALSE,132,Herenhuis,120,800000,Galileiplantsoen 34,1098NA,6060.606061,Netherlands
1005,TRUE,129,Appartement,0,1050000,Oudezijds Voorburgwal 217 B,1012EX,8139.534884,Netherlands
1006,TRUE,75,Appartement,80,325000,Havikshorst 123,1083TP,4333.333333,Netherlands
1007,TRUE,90,Appartement,2256,490000,Spaarndammerdijk 7 X,1013ZM,5444.444444,Netherlands
1008,FALSE,107,Woning,156,575000,Hendrik Dienskestraat 26,1063AP,5373.831776,Netherlands
1009,FALSE,161,Eengezinswoning,143,549500,Prof J H Gunningstraat 52,1068MS,3413.043478,Netherlands
1010,FALSE,110,Woning,130,300000,Tekkopstraat 107,,2727.272727,Netherlands
1011,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
1012,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
1013,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
1014,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
1015,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
1016,TRUE,54,Bovenwoning,0,300000,Blasiusstraat 156 -II,1091CZ,5555.555556,Netherlands
1017,FALSE,65,Eengezinswoning,75,289011,SINAASAPPELSTRAAT 8,1033KS,4446.323077,Netherlands
1018,TRUE,58,Bovenwoning,72,400000,Ceintuurbaan 7 I,1072ER,6896.551724,Netherlands
1019,TRUE,255,Bovenwoning,0,1750000,Van Baerlestraat 142 II,1071BE,6862.745098,Netherlands
1020,FALSE,212,Herenhuis,91,1049000,Scheepstimmermanstraat 6,1019WX,4948.113208,Netherlands
1021,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
1022,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
1023,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
1024,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
1025,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
1026,TRUE,101,Bovenwoning,0,590000,Van Walbeeckstraat 23-3 + 4,1058CG,5841.584158,Netherlands
1027,TRUE,58,Appartement,58,275000,Anna van Burenstraat 17 I,1055VL,4741.37931,Netherlands
1028,FALSE,94,Herenhuis,45,469000,Joris Ivensstraat 7,1087BB,4989.361702,Netherlands
1029,FALSE,100,Woning,235,475000,Hoekenes 60,1068MZ,4750,Netherlands
1030,FALSE,144,Herenhuis,505,975000,Kadoelenweg 380,1035NT,6770.833333,Netherlands
1031,TRUE,59,Appartement,0,425000,Tilanusstraat 31 1,1091BD,7203.389831,Netherlands
1032,FALSE,118,Bungalow,726,800000,Willem Mulierhof 45,1067SJ,6779.661017,Netherlands
1033,FALSE,313,Herenhuis,0,1500000,Haarlemmerdijk 186,1013JK,4792.332268,Netherlands
1034,FALSE,132,Herenhuis,120,800000,Galileiplantsoen 34,1098NA,6060.606061,Netherlands
1035,TRUE,129,Appartement,0,1050000,Oudezijds Voorburgwal 217 B,1012EX,8139.534884,Netherlands
1036,TRUE,75,Appartement,80,325000,Havikshorst 123,1083TP,4333.333333,Netherlands
1037,TRUE,90,Appartement,2256,490000,Spaarndammerdijk 7 X,1013ZM,5444.444444,Netherlands
1038,FALSE,107,Woning,156,575000,Hendrik Dienskestraat 26,1063AP,5373.831776,Netherlands
1039,FALSE,161,Eengezinswoning,143,549500,Prof J H Gunningstraat 52,1068MS,3413.043478,Netherlands
1040,FALSE,110,Woning,130,300000,Tekkopstraat 107,,2727.272727,Netherlands
1041,FALSE,374,Woonboerderij,7160,1500000,Poppendammergouw 32,1028AZ,4010.695187,Netherlands
1042,TRUE,90,Bovenwoning,90,285000,Voorsteven 76,1034SN,3166.666667,Netherlands
1043,TRUE,103,Bovenwoning,0,750000,Wilhelminastraat 89 3,1054VZ,7281.553398,Netherlands
1044,TRUE,90,Bovenwoning,0,575000,Frans Halsstraat 29,1072BK,6388.888889,Netherlands
1045,TRUE,104,Penthouse,0,620000,Baarsjesweg 193 -D,1057HR,5961.538462,Netherlands
1046,TRUE,54,Bovenwoning,0,300000,Blasiusstraat 156 -II,1091CZ,5555.555556,Netherlands
1047,FALSE,65,Eengezinswoning,75,289011,SINAASAPPELSTRAAT 8,1033KS,4446.323077,Netherlands
1048,TRUE,58,Bovenwoning,72,400000,Ceintuurbaan 7 I,1072ER,6896.551724,Netherlands
1049,TRUE,255,Bovenwoning,0,1750000,Van Baerlestraat 142 II,1071BE,6862.745098,Netherlands
1050,FALSE,212,Herenhuis,91,1049000,Scheepstimmermanstraat 6,1019WX,4948.113208,Netherlands
1051,FALSE,302,Vrijstaande woning,1470,1395000,Zuideinde 286,1035PM,4619.205298,Netherlands
1052,FALSE,103,Eengezinswoning,265,700000,Durgerdammerdijk 119,1026CG,6796.116505,Netherlands
1053,FALSE,150,Tussenwoning,167,539080,Diopter 80,1025MS,3593.866667,Netherlands
1054,FALSE,285,Tussenwoning,90,1650000,Eerste Helmersstraat 201,1054DV,5789.473684,Netherlands
1055,FALSE,140,Herenhuis,48,890000,Nieuwe Leliestraat 186,1015HG,6357.142857,Netherlands
